,id_set,lang_name,sent_pos,sent
434,3,Bulgarian,17,"— _Пламъците_ още не бяха стигнали дотам, но с неудържима сила обхващат все нови и _нови_ квартали.
"
435,3,Bulgarian,18,"Хората умират от горещината и _дима_ и няма спасение за никого.
"
436,3,Bulgarian,19,"В тоя миг _дадоха_ на Виниций новия кон. 
"
437,3,Bulgarian,20,Младият трибун _скочи_ на него и препусна по-нататък.
847,3,Slovene,0,"In je premolknil, ker je namreč začutil, da bi se mu mogla nadaljnja _molitev_ sprevreči v grožnjo; bal se je užaliti _božanstvo_ v trenutku, ko je najbolj potreboval njegove _usmiljenosti_ in ljubezni.
"
848,3,Slovene,1,"Prestrašil se je že ob misli na to in da ne bi dovolil v glavo niti senčice _grožnje_, je začel znova priganjati konja, in sicer še toliko bolj, ker se je belo zidovje Aricije, ki je _bila_ na pol poti do Rima, že zasvetilo pred njim v svitu mesečine.
"
849,3,Slovene,2,"Čez nekaj _časa_ se je v nezadržnem diru pripodil mimo Merkurjevega svetišča, ki je bilo v gaju pred _mestom_.
"
850,3,Slovene,3,"Očitno so tudi tukaj že vedeli o nesreči, saj je bilo pred svetiščem nenavadno _živahno_.
"
851,3,Slovene,4,"Vinicij je v preletu zagledal na stopnicah in med _stebri_ trume ljudi, ki so si svetili s plamenicami in se gnetli pod _varstvom_ božanstva.
"
852,3,Slovene,5,"Tudi cesta zdaj ni bila več ne tako prazna in ne tako prosta kakor onkraj Ardeje.
"
853,3,Slovene,6,"Trume so _sicer_ res hilete proti gaju po stranskih _stezicah_, vendar so tudi na glavni cesti stale _gručice_ in se hlastno umikale drvečemu jezdecu.
"
854,3,Slovene,7,"Iz _mesta_ je bila slišati hrum glasov.
"
855,3,Slovene,8,"Vinicij se je pripodil v _mestu_ vanj kakor vihar, prekucnil in podrl nekaj ljudi na poti.
"
856,3,Slovene,9,"Tedaj so ga od vseh strani _zajeli_ kriki: ""Rim gori! _Mesto_ je v ognju! _Bogovi_, rešite Rim!""
"
857,3,Slovene,10,"Konj se je spotaknil, vendar ga je pritegnila _močna_ roka, da je sedel na zadnje noge pred _gostilno_, v kateri je imel Vinicij pripravljenega drugega za izmeno.
"
858,3,Slovene,11,"Sužnji so nekako kar slutili, da bo _gospod_ prišel, zato so stali pred gostilno in na njegov _ukaz_ planili v dir, da bi mu brž pripravili drugega konja. 
"
859,3,Slovene,12,"Ko pa je Vinicij zagledal oddelek, v katerem je bilo kakšnih deset pretorijancev na _konjih_, ki so očitno _jahali_ z novico iz _mesta_ v Ancij, je planil k njim in jih začel _spraševati_:
"
860,3,Slovene,13,"""Kateri del _mesta_ je v ognju?"""
861,3,Slovene,14,"""Požar, _gospod_, je izbruhnil v branjarijah pri _Velikem_ cirkusu.
"
862,3,Slovene,15,"Ko sa nas odposlali, je bilo središče _mesta_ v ognju.""
"
863,3,Slovene,16,"""Pa Zatiberje?""
"
864,3,Slovene,17,"""_Ogenj_ do takrat še ni segel tja, vendar nezaustavljiva moč zajema zmeraj _nove_ mestne okraje.
"
865,3,Slovene,18,"Ljudje umirajo od vročine in od _dima_ in nikakršna rešitev ni mogoča.""
"
866,3,Slovene,19,"Tisti trenutek so Viniciju _pripeljali_ drugega konja.
"
867,3,Slovene,20,Mladi tribun se je _pognal_ nanj in oddrvel naprej.
438,4,Russian,0,"Однако Хилон довольно долго не _появлялся_. Виниций уже просто не знал, что _думать_. 
"
439,4,Russian,1,"Напрасно он убеждал себя, что, если хочешь добиться надежного успеха, поиски надо вести _не торопясь_. 
"
440,4,Russian,2,"Пылкая его _кровь_, порывистая натура противились голосу _разума_. 
"
441,4,Russian,3,"Хождение по _городским_ закоулкам в темном плаще _раба_ было явно бессмысленным – он понимал, что это лишь попытка обмануть собственную бездеятельность, и успокоения она не приносила. 
"
442,4,Russian,4,"Вольноотпущенники его, люди _бывалые_, вели, по его приказу, самостоятельные поиски, но оказывались куда менее _дельными_, чем Хилон.
"
443,4,Russian,5,"А тем временем, вместе с _любовью_ к Лигии, пробудился в Виниции еще азарт игрока, _жаждущего_ выиграть. 
"
444,4,Russian,6,"С _юных_ лет он привык добиваться желаемого с необузданностью человека, не _понимающего_, что его может ждать неудача и что придется от чего-то _отказаться_. 
"
445,4,Russian,7,"Правда, _военная_ дисциплина на время усмирила его _своеволие_, но заодно внушила убеждение, что всякий _приказ_ нижестоящим должен быть исполнен, 
"
446,4,Russian,8,"а долгое _пребывание_ на Востоке, среди людей угодливых и привычных к рабской _покорности_, лишь укрепило его в мнении, что для его «хочу» нет _пределов_. 
"
447,4,Russian,9,"Поэтому тяжко _страдало_ теперь и его самолюбие. 
"
448,4,Russian,10,"Во всех этих препятствиях, в сопротивлении, в самом _бегстве_ Лигии было для Виниция нечто непонятное, какая-то _загадка_, над которой он мучительно _ломал_ себе голову. 
"
449,4,Russian,11,"Он чувствовал, что Акта сказала _правду_ и что он Лигии не был _безразличен_. 
"
450,4,Russian,12,"Но если так, почему ж она предпочла скитания и нищету его _любви_, его _ласкам_, пребыванию в его _роскошном_ доме? 
"
451,4,Russian,13,"Ответа на этот _вопрос_ он не находил, только мало-помалу начинал смутно _ощущать_, что между ним и Лигией и их понятиями, между миром его и Петрония и миром Лигии и Помпонии Грецины существует различие и непонимание, глубокое, как _пропасть_, которую ему не под силу заполнить и сгладить. 
"
452,4,Russian,14,"Временами ему казалось, что он Лигию _потеряет_, и при этой мысли его покидали те остатки _хладнокровия_, которые пытался в нем поддержать Петроний. 
"
453,4,Russian,15,"В иные мгновения он сам не знал, _любит_ он Лигию или ненавидит, а _понимал_ лишь то, что должен ее _найти_, и предпочел бы, чтобы земля его поглотила, нежели ему не видеть ее и не завладеть ею. 
"
454,4,Russian,16,"В _воображении_ своем Виниций иногда видел ее так отчетливо, будто она стояла перед ним; он _вспоминал_ каждое слово, им сказанное ей и от нее услышанное. 
"
455,4,Russian,17,"Он ощущал ее рядом, на своей _груди_, в своих объятьях, и тогда желание, как _пламя_, возгоралось в нем. 
"
456,4,Russian,18,"Он _любил_ ее, призывал ее. 
"
457,4,Russian,19,"А при мысли, что он был _любим_ и что она могла бы по доброй воле исполнить все, чего он от нее желал, его охватывала глубокая, неодолимая _печаль_, и беспредельная нежность волнами затопляла сердце."
458,4,Polish,0,"Chilon nie _pokazywał_ się jednak dość długo, tak że Winicjusz nie wiedział w końcu, co o tym _sądzić_.
"
459,4,Polish,1,"Próżno powtarzał sobie, że poszukiwania, jeśli mają doprowadzić do wyników pomyślnych i pewnych, muszą być _powolne_.
"
460,4,Polish,2,"Zarówno jego _krew_, jak i porywcza natura burzyły się przeciw głosowi _rozsądku_.
"
461,4,Polish,3,"Przebieganie zaułków _miasta_ w ciemnym _niewolniczym_ płaszczu przez to samo, że było daremnym, wydało mu się tylko oszukiwaniem własnej bezczynności i nie mogło go zaspokoić.
"
462,4,Polish,4,"Wyzwoleńcy jego, ludzie _przebiegli_, którym kazał czynić poszukiwania na własną rękę, okazywali się stokroć mniej _zręcznymi_ od Chilona.
"
463,4,Polish,5,"Tymczasem obok _miłości_, jaką czuł dla Ligii, rodziła się w nim jeszcze zawziętość gracza, który _chce_ wygrać.
"
464,4,Polish,6,"Próżność od _najmłodszych_ lat przeprowadzał, co chciał z namiętnością człowieka, który nie _rozumie_, że może się coś nie udać i że trzeba się czegoś _wyrzec_.
"
465,4,Polish,7,"Karność _wojskowa_ ujęła wprawdzie na czas w karby jego _samowolę_, ale wszczepiła weń zarazem przekonanie, że każdy _rozkaz_, który wydawał niższym od siebie, musi być spełniony, 
"
466,4,Polish,8,"dłuższy zaś _pobyt_ na Wschodzie, wśród ludzi giętkich i do niewolniczego _posłuchu_ przywykłych, utwierdził go tylko w wierze, że dla jego ”chcę” nie ma _granic_. 
"
467,4,Polish,9,"Obecnie więc _krwawiła_ ciężko i jego miłość własna.
"
468,4,Polish,10,"Było przy tym w tych przeciwnościach, w tym oporze i w samej _ucieczce_ Ligii coś dla niego niezrozumiałego, jakaś _zagadka_, nad której rozwiązaniem _męczył_ śmiertelnie głowę.
"
469,4,Polish,11,"Czuł, że Akte powiedziała _prawdę_ i że nie był dla Ligii _obojętnym_.
"
470,4,Polish,12,"Ale jeśli tak, to dlaczego przełożyła tułactwo i nędzę nad jego _miłość_, nad jego _pieszczoty_ i nad pobyt w jego _rozkosznym_ domu?
"
471,4,Polish,13,"Na to _pytanie_ nie umiał znaleźć odpowiedzi, a natomiast dochodził tylko do pewnego niejasnego _poczucia_, że między nim a Ligią i między ich pojęciami, i między światem jego i Petroniusza a światem Ligii i Pomponii Grecyny istnieje jakaś różnica i jakieś nieporozumienie głębokie jak _przepaść_, której nic nie zdoła zapełnić i wyrównać.
"
472,4,Polish,14,"Wówczas zdawało mu się, że musi Ligię _stracić_, i na tę myśl tracił tę resztę _równowagi_, którą chciał w nim utrzymać Petroniusz.
"
473,4,Polish,15,"Były chwile, w których sam nie wiedział, czy Ligię _kocha_, czy jej nienawidzi, _rozumiał_ tylko, że musi ją _znaleźć_ i że wolałby, żeby go ziemia pochłonęła, niż żeby nie miał jej zobaczyć i posiąść.
"
474,4,Polish,16,"Mocą _wyobraźni_ widywał ją czasem tak dokładnie, jakby przed nim stała; _przypominał_ sobie każde słowo, które do niej mówił i które od niej usłyszał.
"
475,4,Polish,17,"Czuł ją blisko; czuł ją na _piersi_, w ramionach, i wówczas żądza obejmowała go jak _płomień_.
"
476,4,Polish,18,"_Kochał_ ją i wzywał jej.
"
477,4,Polish,19,"A gdy pomyślał, że był przez nią _kochany_ i że mogła dobrowolnie spełnić wszystko, czego od niej żądał, chwytał go żal ciężki, nieprzebrany i jakaś wielka _tkliwość_ zalewała mu serce na kształt niezmiernej fali."
1012,4,Serbian,0,"Но Хилон не _долажаше_ толико дого, да Винициjе наjзад не знаде шта да _мисли_ о томе.
"
1013,4,Serbian,1,"Узалуд jе себи говорио да трагања, ако се хоће да доведу до успешних и сигурних резултата, мораjу бити _лагана_.
"
1014,4,Serbian,2,"И _крв_ и његова плаховита природа бунили су се против гласа _разума_.
"
1015,4,Serbian,3,"Обилажење _градских_ уличица у мрком _ропском_ плашту, тим самим што jе било узалудно, учинило му се само заваравање свога нерада, и ниjе га могло успокоjити.
"
1016,4,Serbian,4,"Његови ослобођеници, људи _вешти_, коjима jе наредио да и они траже, показивали су се стопут _невештиjи_ од Хилона.
"
1017,4,Serbian,5,"Међутим, поред _љубави_ коjу jе осећао према лигиjи, у њему се породи jош и упорност играча коjи _хоће_ да добиjе.
"
1018,4,Serbian,6,"Од _детињства_ jе радио што jе хтео, са страшћу човека коjи не _разуме_ да нешто може не поћи за руком и да се чега треба _одрећи_.
"
1019,4,Serbian,7,"_Воjничка_ jе дисциплина притегла за неко време његову _самовољу_; али jе у исти мах улила у њега уверење да свака _заповест_ коjу jе издао нижем од себе мора бити извршена, 
"
1020,4,Serbian,8,"а дужи _боравак_ на Истоку, међу људима гипким и привиклим на ропску _послушност_, само га jе утврдио у веровању да за његово ""хоћу"" нема _граница_.
"
1021,4,Serbian,9,"Сад jе, дакле, тешко било _рањено_ и његово самољубље.
"
1022,4,Serbian,10,"Било jе уз то у овим супротностима, у овом отпору, и у самом Лигиjином _бекству_, нечега што он ниjе схватао, некаква _загонетка_ коjу се страшно _мучио_ да одгонетне.
"
1023,4,Serbian,11,"Осећао jе да jе Актеа рекла _истину_, и да лигиjи ниjе био _равнодушан_.
"
1024,4,Serbian,12,"Али ако jе тако, онда зашто jе више волела потуцање и невољу од његове _љубави_, од његова _миловања_ и од живљења у његовоj _раскошноj_ кући?
"
1025,4,Serbian,13,"На ово _питање_ ниjе умео наћи одговора, но jе само долазио до неке неjасне _слутње_ да између њега и Лигиjе и између њихових поjмова, да између света његова и Петрониjева и света Лигиjина и Помпониjе Грецине, постоjи некаква разлика и некакав неспоразум, дубок као _провалиjа_ коjу ништа не може напунити и поравнати.
"
1026,4,Serbian,14,"Тада му jе изгледало да Лигиjу мора _изгубити_, и на ту помисао изгуби онаj остатак _равнотеже_ коjу jе хтео да му одржи петрониjе.
"
1027,4,Serbian,15,"Имало jе тренутака кад ни сам ниjе знао _воли_ ли лигиjу или jе мрзи, jедино jе _схватао_ да jе мора _наћи_, и да би више волео да га земља прогута но да jе више не види и да не буде његова.
"
1028,4,Serbian,16,"Понекад jу jе, помоћу _уобразиље_, виђао тако лепо као да jе пред њом; _сећао_ се сваке речи коjу jоj jе рекао, или коjу jе од ње чуо.
"
1029,4,Serbian,17,"Осећао jу jе у близини, осећао jе на _грудима_, у загрљаjу, и тада га jе пожуда обузимала као _пламен_.
"
1030,4,Serbian,18,"_Волео_ jу jе и дозивао jе.
"
1031,4,Serbian,19,"А кад помисли да га она _воли_, и да би могла добровољно да му да све што од ње тражи, спопала га jе тешка, неисцрпна _жалост_, и срце му jе заливала некаква велика тронутост, слична бескраjноме таласу."
694,4,Czech,0,"Avšak Chilón se dlouho _neukazoval_, takže Vinicius nakonec nevěděl, co si o tom _myslit_.
"
695,4,Czech,1,"Marně si znovu a znovu říkal, že pátrání, má-li vést ke kladným a jistým výsledkům, nesmí být _uspěchané_. 
"
696,4,Czech,2,"Jeho _krev_ i prchlivá povaha se bouřily proti hlasu _rozumu_.
"
697,4,Czech,3,"Probíhat v tmavém _otrockém_ plášti _městskými_ uličkami, to se mu zdálo jen klamáním vlastní nečinnosti a nemohlo ho to uklidnit, už proto, že to bylo zbytečné. 
"
698,4,Czech,4,"Ukázalo se, že jeho propuštěnci, _zkušení_ lidé, kterým přikázal pátrat na vlastní pěst, jsou stokrát _neohrabanější_ než Chilón. 
"
699,4,Czech,5,"A zatím se v něm kromě _lásky_ k Lygii rodila ještě i náruživost hráče, který _chce_ vyhrát. 
"
700,4,Czech,6,"Od _nejútlejších_ let prosazoval, co chtěl, s náruživostí člověka, který _nechápe_, že se něco může nepodařit a že je nutno si něco _odříci_. 
"
701,4,Czech,7,"_Vojenská_ kázeň spoutala sice na nějaký čas jeho _svévolnost_, ale zároveň mu vštípila přesvědčení, že každý _rozkaz_, který dává lidem stojícím níže než on, musí být vyplněn. 
"
702,4,Czech,8,"A jeho delší _pobyt_ na Východě, mezi poddanými lidmi, přivyklými otrocké _poslušnosti_, ho jen utvrdil ve víře, že pro jeho “chci” není _hranic_.
"
703,4,Czech,9,"Nyní _krvácela_ tedy těžce i jeho ješitnost. 
"
704,4,Czech,10,"A přitom bylo v těch nezdarech, v té nesnadnosti celé věci i v samém _útěku_ Lygie něco, co bylo pro něho nesrozumitelné, jakási _záhada_, jejímž vyřešením si _trápil_ hlavu až do nemožnosti. 
"
705,4,Czech,11,"Cítil, že Akté mluvila _pravdu_ a že není Lygii _lhostejný_. 
"
706,4,Czech,12,"Ale je-li tomu tak, proč tedy dala přednost potulce a bídě před jeho _láskou_, před jeho _něžnostmi_ a před pobytem v jeho _skvělém_ domě? 
"
707,4,Czech,13,"Na tuto otázku nebyl s to najít _odpověď_. Místo toho docházel jen k jakémusi nejasnému _pocitu_, že mezi ním a Lygií, mezi jejich názory i mezi jeho a Petroniovým světem a světem Lygiiným a Pomponiiným je jakýsi rozdíl a jakési nepochopení, hluboké jako _propast_, kterou nemůže nic vyplnit a zarovnat.
"
708,4,Czech,14,"V takových okamžicích měl dojem, že musí Lygii _ztratit_, a při tom pomyšlení ztrácel poslední zbytky _rovnováhy_, kterou v něm chtěl zachovat Petronius. 
"
709,4,Czech,15,"Byly okamžiky, kdy sám nevěděl, zda Lygii _miluje_, anebo ji nenávidí, kdy _chápal_ jen to, že ji musí _najít_ a že by si raději přál, aby ho pohltila země, než aby ji už více nespatřil, než aby nemohla být jeho. 
"
710,4,Czech,16,"Vídal ji někdy ve své _fantazii_ tak přesně, jako by stála před ním; v _paměti_ se mu vynořovalo každé slovo, které jí říkal a které od ní uslyšel. 
"
711,4,Czech,17,"Cítil ji blízko sebe; cítil ji na _hrudi_, v objetí – a v takových okamžicích ho stravovala touha jako _plameny_. 
"
712,4,Czech,18,"_Miloval_ ji a volal po ní.
"
713,4,Czech,19,"A když si uvědomil, že ho _milovala_ a že mohla dobrovolně vyplnit vše, co od ní žádal, zmocňovala se ho těžká, bezedná _lítost_ a srdce mu jako obrovská vlna zaléval jakýsi tklivý pocit."
478,4,Ukranian,0,"Хілон не _з'являвся_, одначе, досить довго, Вініцій уже не знав, що й _думати_.
"
479,4,Ukranian,1,"Марно повторював собі, що пошуки, якщо збираєшся досягти успішних і надійних результатів, треба вести не _кваплячись_.
"
480,4,Ukranian,2,"Його _кров_, як і запальна натура, бунтували проти голосу _розуму_.
"
481,4,Ukranian,3,"Бігання завулками _міста_ в темному плащі _раба_, через те що було марним, здавалося йому тільки ошукуванням власної бездіяльності й не могло його заспокоїти. 
"
482,4,Ukranian,4,"Вільновідпущеники його, люди _бувалі_, яким наказував провадити пошуки на власний ризик, виявлялися куди менш _спритними_, ніж Хілон.
"
483,4,Ukranian,5,"Тим часом разом з _любов'ю_, що відчував до Лігії, виникла в нього ще й завзятість гравця, який _хоче_ виграти. 
"
484,4,Ukranian,6,"Від _юних_ літ здійснював, що хотів, із пристрастю людини, яка не _розуміє_, що може щось не вдатись і що треба від чогось _відмовитися_.
"
485,4,Ukranian,7,"_Військова_ дисципліна приборкала, щоправда, на час його _свавільність_, але заразом прищепила переконання, що кожний _наказ_, який він давав нижчим од себе, мусить бути виконаним, 
"
486,4,Ukranian,8,"тривале ж _перебування_ на Сході, серед людей гнучких і до рабського _послуху_ звичних, утвердили його тільки у вірі, що для його «хочу» нема _меж_.
"
487,4,Ukranian,9,"Отже, тепер тяжко _страждало_ і його самолюбство.
"
488,4,Ukranian,10,"Було в тих перепонах, в тім опорі і в самій _втечі_ Лігії щось для нього незрозуміле, якась _загадка_, над розгадуванням якої він _сушив_ голову.
"
489,4,Ukranian,11,"Відчував, що Акта сказала _правду_ і що не був для Лігії _байдужим_.
"
490,4,Ukranian,12,"Але якщо так, то чому віддала перевагу бурлацтву та злидням над його _коханнем_, над його _пестощами_ і над перебуванням у його _розкішному_ домі?
"
491,4,Ukranian,13,"На це _запитання_ не вмів знайти відповіді, а натомість доходив тільки до певного неясного _відчуття_, що між ним і Лігією і між їхніми поняттями, і між світом його й Петронія і світом Лігії та Помпонії Грецини існує якась відмінність і якесь непорозуміння, глибоке, як _прірва_, якої не здолає заповнити і згладити.
"
492,4,Ukranian,14,"Тоді здавалося йому, що мусить Лігію _втратити_, й через ту думку покидала його й решта _рівноваги_, яку хотів у ньому підтримати Петроній.
"
493,4,Ukranian,15,"Були хвилини, коли й сам не знав, чи Лігію _кохає_, чи її ненавидить, _розумів_ тільки, що мусить її _знайти_ і що волів би, щоби земля його проковтнула, ніж не бачити й не оволодіти нею.
"
494,4,Ukranian,16,"Силою _уяви_ бачив її часом так чітко, буцім перед ним стояла; _пригадував_ кожне слово, яке до неї мовив і яке від неї почув.
"
495,4,Ukranian,17,"Відчував її близько; відчував її на _грудях_, ув обіймах, і тоді жага охоплювала його як _полум'я_.
"
496,4,Ukranian,18,"_Кохав_ її і кликав її.
"
497,4,Ukranian,19,"А коли думав, що був біля неї _коханим_ і що могла самохіть виконати все, чого від неї бажав, огортала його тяжка невичерпна _туга_ і якась безмежна ніжність затоплювала йому серце, ніби велетенська хвиля."
498,4,Belarussian,0,"Хілон, аднак, не _вяртаўся_ даволі доўга, так што Вініць не ведаў, што аб гэтым урэшце _думаць_.
"
499,4,Belarussian,1,"Добра ўцееў сабе, што каб напэўна яе знайсці, дык трэба шукаць _паволі_.
"
500,4,Belarussian,2,"_Кроў_ ягоная ды гвалтоўная натура бурыліся супраць _рассудку_.
"
501,4,Belarussian,3,"А зноў жа абяганне _гарадскіх_ завулкаў у цёмным _нявольніцкім_ плашчы, выглядаўшае на дарэмны самападман, не магло яго таксама задаволіць.
"
502,4,Belarussian,4,"Вызвольнікі ягоныя, людзі даволі _спрытныя_, якім на ўласную руку загадаў пошукі, аказаліся ў сто разоў менш _зручнымі_ ад Хілона. 
"
503,4,Belarussian,5,"Тым часам, апрача _кахання_, якое чуў да Лігіі, радзілася яшчэ ў ім заўзятасць іграча, які конча _хоча_ выйграць.
"
504,4,Belarussian,6,"З _юных_ гадоў ён не здольны быў _зразумець_, што можа якаянебудзь справа не ўдацца, што трэба _адрачыся_ намераў.
"
505,4,Belarussian,7,"_Вайсковая_ дысцыпліна, праўда, на нейкі час зацугляла ягоную _самаволю_, але адначасна ўшчапіла ў яго перакананне, шго кожны выданы падуладным _загад_ мусіць быць выкананы, 
"
506,4,Belarussian,8,"а даўжэйшы _побыт_ на ўсходзе, сярод людзей гнуткіх і да нявольніцкага _послугу_ прывыклых, умацаваў толькі ягоную веру, што для ягонага жадання няма _межаў_.
"
507,4,Belarussian,9,"Отже, тепер тяжко _страждало_ і його самолюбство.
"
508,4,Belarussian,10,"Было пры тым у гэных няўдачах і ў самай _згубе_ Лігіі штось незразумелае, нейкая _загадка_, над разгадваннем якое _мучыў_ сабе голаў.
"
509,4,Belarussian,11,"Адчуваў, што Актэ _праўду_ казала: Лігія не была да яго _халоднай_.
"
510,4,Belarussian,12,"Але калі так, дык чаго было ўцякаць на тулянне й нэндзу ад ягонага _кахання_ ды салодкіх _пястошчаў_, ад ягонага _раскошнага_ дому?
"
511,4,Belarussian,13,"На гэнае _пытанне_ не ўмеў ён знайсці адказу, да сведамасці ягонай ледзь даходзіла пэўнае няяснае _адчуццё_, што між ім і Лігіяй ды між іхнімі светаглядамі, між светам ягоным, Пятроніевым, а Лігіі й Пампоніі існуе нейкая розніца і непаразуменне глыбокае, моў _пропасць_, якое нельга выраўняць.
"
512,4,Belarussian,14,"Тады здавалася яму, што мусіць _развітацца_ з Лігіяй, дык яшчэ горш траціў _раўнавагу_, якую спрабаваў утрымоўваць у ім Пятроні.
"
513,4,Belarussian,15,"Былі хвіліны, у якіх і сам ужо не ведаў, ці _кахае_ Лігію, ці ненавідзіць, _ведаў_ толькі, што мусіць яе _знайсці_, хай зямля яго глыне, калі яе не ўбачыць ды не прысвоіць.
"
514,4,Belarussian,16,"Сілай _уявы_ часта аглядаў яе, як жывую й прысутную, _прыгадваў_ сабе кожнае высказанае да яе або ёю слова.
"
515,4,Belarussian,17,"Чуў яе блізка, адчуваў на _грудзях_ і руках, і тады _гарачка_ жады парывала яго неймаверна.
"
516,4,Belarussian,18,"_Кахаў_ яе, да сябе заклікаў.
"
517,4,Belarussian,19,"А на ўспамін, што і яна яго _кахала_ й гатова была дабравольна споўніць ягоныя жаданні, душыў яго няўтульны _жаль_, а сэрца залівала хваля салодкае песлівасці."
948,4,Slovak,0,"Chilón sa však dosť dlho _neukazoval_, takže Vinicius napokon nevedel, čo si má o tom _myslieť_.
"
949,4,Slovak,1,"Márne si navrával že ak má hľadanie viesť k úspešným a istým výsledkom, musí prebiehať _pokojne_.
"
950,4,Slovak,2,"Jeho prudká _provaha_ sa búrila proti hlasu _rozumu_.
"
951,4,Slovak,3,"Pobiehať v tmavom plášti _otroka_ po _mestských_ uličkách sa mu zdalo iba klamamím vlastnej nečinnosti a nemohlo ho to uspokojiť už aj preto, lebo to bolo márne.
"
952,4,Slovak,4,"Vysvitlo, že jeho prepustenci, _skúsení_ ľudia, ktorým kázal pátrať na vlastnú päsť, sú sto ráz _nešikovnejší_ ako Chilón.
"
953,4,Slovak,5,"Okrem _lásky_ k Lýgii rodila v ňom aj náruživosť hráča, ktorý _chce_ vyhrať.
"
954,4,Slovak,6,"Od _najmladších_ rokov robil všetko s náruživosťou človeka, ktorý _nechápe_, že by sa mohlo niečo nevydariť a že by sa musel niečoho _zrieknuť_.
"
955,4,Slovak,7,"_Vojenská_ disciplína síce na nejaký čas trocha držala na uzde jeho _svojvôľu_, ale súčasne mu vštepila presvedčenie, že každy jeho _rozkaz_ nižšie postaveným musí byť splnený.
"
956,4,Slovak,8,"Dlhší _pobyt_ na Východe medzi poddajnými ľuďmi, privyknutými otrocky _poslúchať_, ho ešte upevnil vo viere, že jeho ""chcem"" je _neobmedzené_.
"
957,4,Slovak,9,"Teraz bola teda krvavo _zrarená_ aj jeho samoľúbosť.
"
958,4,Slovak,10,"A pritom v tých jeho neúspechoch, v tých prekážkach i v samom Lygiinom _úteku_ bolo preňho niečo nepochopiteľné, akási _záhada_, ktorej riešenie mu ukrutne _sužovalo_ hlavu.
"
959,4,Slovak,11,"Citil, že Akté hovorila _pravdu_ a že naozaj nebol Lýgii _ľahostajný_.
"
960,4,Slovak,12,"Nuž ale ak je to tak, prečo potom dala prednosť tuláckemu životu a biede pred jeho _láskou_, jeho _objatím_, pred životom v _nádhernom_ dome?
"
961,4,Slovak,13,"Na túto _otázku_ nevedel nájsť odpoveď, mal však akýsi nejasný _pocit_, že medzi ním a Lýgiou, medzi ich náhľadmi, medzi jeho a Petroniovým svetom a svetom Lýgie a Pomponie Graeciny jestvuje akýsi rozdiel a nepochopnie, hlboké ako _priepasť_, ktorú nič nebude vedieť vyplniť a zarovnať.
"
962,4,Slovak,14,"V takej chvíli sa mu zdalo, že musí Lýgiu _stratiť_, ale zasa pri tej myšlienke srtácal aj posledný zvyšok _rozvahy_, ktorú v ňom chcel Petronius zachovať.
"
963,4,Slovak,15,"Dakedy ani sám nevedel, či Lýgiu naozaj _ľúbi_, alebo ju nenávidí, _cítil_ iba to, že ju musí _nájsť_ a že radšej by bol, keby ho zem pohltila, než aby ju už nemal nikdy vidieť a aby mu nikdy nepatrila.
"
964,4,Slovak,16,"V živých _predstavách_ ju videl niekedy tak jasne, akoby stála pred ním. _Pripomínal_ si každé slovo, ktoré jej povedal, a každé, ktoré od nej počul.
"
965,4,Slovak,17,"Videl ju blizko pri sebe, cítil ju vo svojom _náručí_ - a v takých chvíľach ho žiadostivosť spaľovala ako _plamene_.
"
966,4,Slovak,18,"_Miloval_ ju a volal ju k sebe.
"
967,4,Slovak,19,"A keď si pomyslel, že ho _milovala_ a že mu mohla dobrovoľne splniť všetko, čo od nej žiadal, zaplavil ho nekonečný _žiaľ_ a ako obrovská vlna mu zalievala srdce clivosť."
674,4,Bulgarian,0,"Хилон _обаче_ не се обади много дълго, така че Виниций накрая не знаеше какво да _мисли_.
"
675,4,Bulgarian,1,"Напразно си повтаряше, че за да донесе търсенето добър и сигурен резултат, трябва да не се _бърза_.
"
676,4,Bulgarian,2,"И _кръвта_ му, и поривистата му натура се бунтуваха против гласа на _разсъдъка_.
"
677,4,Bulgarian,3,"Скитането из затънтените улички на _града_ в тъмен _робски_ плащ му се струваше едно самозалъгване и не можеше да го задоволи, защото беше напразно. 
"
678,4,Bulgarian,4,"Неговите освободени роби, на които бе наредил да търсят отделно, бяха хора хитри и _опитни_, но Хилон се оказа сто пъти _по-ловък_ от тях. 
"
679,4,Bulgarian,5,"Заедно с това освен _любовта_ към Лигия в него се зараждаше и упорството на играч, който _иска_ да спечели играта. 
"
680,4,Bulgarian,6,"От _най-ранна_ възраст още той бе прокарвал това, което искаше, с буйността на човек, който не _разбира_, че не всичко може да се постигне и че понякога трябва да се _откаже_ от него. 
"
681,4,Bulgarian,7,"Наистина дисциплината във _войската_ временно беше обуздала неговото _своеволие_, но същевременно бе му внушила, че всяка _заповед_, която дава на подчинените си, трябва да бъде изпълнена… 
"
682,4,Bulgarian,8,"А и продължителният му _живот_ на Изток, сред огъващи се низкопоклонници, свикнали на робско _послушание_, още повече затвърди в него убеждението, че за неговото „искам“ няма _граници_.
"
683,4,Bulgarian,9,"Затова сега силно _страдаше_ и неговото самолюбие. 
"
684,4,Bulgarian,10,"А в тези несполуки, в тази съпротива и в самото _бягство_ на Лигия имаше и нещо неразбираемо, някаква _загадка_, която той отчаяно се _мъчеше_ да разреши. 
"
685,4,Bulgarian,11,"Чувстваше, че Актея бе казала _истината_ и че той не е бил _безразличен_ на Лигия. 
"
